OrderID,ProductName,ProductCategory,CustomerName,CustomerCategory,Month,Zone,Units Sold,Per Unit Price,Sales Commission Paid
1094,Cycle Tyres Speedster,Cycle, HOTEL WHEELS INC ,Medium,May,North,85,83.42,425.65
1095,Cycle Tyres Speedster,Cycle, Hotel Wheels Inc ,Medium,May,North,67,53.31,219.03
1096,Cycle Tyres Speedster,Cycle,india tyres co,Medium,May,Central,49,68.3,226.04
1097,Cycle Tyres Speedster,Cycle,India Tyres Co ,Medium,May,Central,90,93.38,467.22
1098,Cycle Tyres Speedster,Cycle,INDIA TYRES CO,Medium,May,East,88,70.73,419.36
1099,Cycle Tyres Speedster,Cycle, INDIA TYRES CO,Medium,May,Central,20,79.97,88.43
1100,Cycle Tyres Speedster,Cycle, Juliet Automotive Pvt Ltd ,Small,May,North,36,79.49,150.88
1101,Cycle Tyres Rider,Cycle,ALPHA MOTORS PVT LTD ,Big,May,East,19,70.52,76.81
1102,Cycle Tyres Rider,Cycle, ALPHA MOTORS PVT LTD ,Big,May,North,37,75.56,149.29
1103,Cycle Tyres Rider,Cycle, Alpha Motors Pvt Ltd ,Big,May,South,19,75.54,99.61
1104,Cycle Tyres Rider,Cycle,Alpha Motors Pvt Ltd ,Big,May,East,92,67.75,381.14
1105,Cycle Tyres Rider,Cycle, ALPHA MOTORS PVT LTD,Big,May,South,93,66.45,323.23
1106,Cycle Tyres Rider,Cycle,BRAVO AUTO CORP,Medium,May,East,53,74.93,266.62
1107,Cycle Tyres Rider,Cycle, bravo auto corp ,Medium,May,South,48,68.44,185.34
1108,Cycle Tyres Rider,Cycle,bravo auto corp,Medium,May,North,63,72.33,229.48
1109,Cycle Tyres Rider,Cycle, CHARLIE TRANSPORT LTD,Big,May,East,42,97.05,216.27
1110,Cycle Tyres Rider,Cycle, charlie transport ltd,Big,May,South,80,68.81,335.99
1111,Cycle Tyres Rider,Cycle,Charlie Transport Ltd ,Big,May,North,39,70.05,181.99
1112,Cycle Tyres Rider,Cycle, delta vehicles pvt ltd,Big,May,Central,62,83.21,270.73
1113,Cycle Tyres Rider,Cycle, ECHO MOTORS LTD ,Medium,May,Central,60,81.47,302.96
1114,Cycle Tyres Rider,Cycle,ECHO MOTORS LTD ,Medium,May,West,35,83.59,161.15
1115,Cycle Tyres Rider,Cycle,ECHO MOTORS LTD ,Medium,May,West,78,50.43,255.82
1116,Cycle Tyres Rider,Cycle,Echo Motors Ltd ,Medium,May,East,71,99.66,492.49
1117,Cycle Tyres Rider,Cycle,FOXTROT AUTO LTD ,Small,May,Central,13,50.05,43.47
1118,Cycle Tyres Rider,Cycle,Golf Motor Company,Small,May,West,57,78.09,306.98
1119,Cycle Tyres Rider,Cycle, Golf Motor Company ,Small,May,East,49,74.06,191.79
1120,Cycle Tyres Rider,Cycle,golf motor company,Small,May,Central,40,53.84,139.38
1121,Cycle Tyres Rider,Cycle,Golf Motor Company ,Small,May,North,45,88.22,212.57
1122,Cycle Tyres Rider,Cycle,GOLF MOTOR COMPANY ,Small,May,North,94,53.24,275.34
1123,Cycle Tyres Rider,Cycle, hotel wheels inc,Medium,May,West,41,51.64,119.57
1124,Cycle Tyres Rider,Cycle,Hotel Wheels Inc ,Medium,May,North,66,52.26,177.23
1125,Cycle Tyres Rider,Cycle,hotel wheels inc,Medium,May,West,86,65.41,287.14
1126,Cycle Tyres Rider,Cycle, india tyres co ,Medium,May,South,63,88.81,327.67
1127,Cycle Tyres Rider,Cycle, India Tyres Co,Medium,May,West,13,78.05,57.65
1128,Cycle Tyres Rider,Cycle, INDIA TYRES CO ,Medium,May,North,95,87.14,490.5
1129,Cycle Tyres Rider,Cycle, India Tyres Co,Medium,May,West,70,95.34,356.47
1130,Cycle Tyres Rider,Cycle,Juliet Automotive Pvt Ltd ,Small,May,West,49,62.27,193.32
1131,Cycle Tyres Rider,Cycle,Juliet Automotive Pvt Ltd ,Small,May,West,87,74.67,411.94
1132,Cycle Tyres Rider,Cycle, JULIET AUTOMOTIVE PVT LTD ,Small,May,North,71,61.43,294.23
1133,Two-wheeler Tyres Swift,Two-wheeler, alpha motors pvt ltd ,Big,May,North,100,131.56,719.64
1134,Two-wheeler Tyres Swift,Two-wheeler, ALPHA MOTORS PVT LTD,Big,May,South,59,85.41,293.22
1135,Two-wheeler Tyres Swift,Two-wheeler,alpha motors pvt ltd,Big,May,South,76,141.5,542.18
1136,Two-wheeler Tyres Swift,Two-wheeler,Bravo Auto Corp ,Medium,May,East,31,133.07,242.1
1137,Two-wheeler Tyres Swift,Two-wheeler,bravo auto corp,Medium,May,South,64,102.65,357.9
1138,Two-wheeler Tyres Swift,Two-wheeler, bravo auto corp,Medium,May,West,54,142.74,420.24
1139,Two-wheeler Tyres Swift,Two-wheeler,Charlie Transport Ltd,Big,May,Central,88,105.38,480.2
1140,Two-wheeler Tyres Swift,Two-wheeler, CHARLIE TRANSPORT LTD ,Big,May,West,35,101.39,211.88
1141,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd,Big,May,West,33,108.63,181.79
1142,Two-wheeler Tyres Swift,Two-wheeler,CHARLIE TRANSPORT LTD,Big,May,Central,15,140.42,121.46
1143,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd ,Big,May,West,70,96.75,346.5
1144,Two-wheeler Tyres Swift,Two-wheeler, Delta Vehicles Pvt Ltd,Big,May,East,87,140.48,635.68
1145,Two-wheeler Tyres Swift,Two-wheeler,DELTA VEHICLES PVT LTD,Big,May,East,35,102.51,181.53
1146,Two-wheeler Tyres Swift,Two-wheeler, delta vehicles pvt ltd ,Big,May,East,59,91.6,314.12
1147,Two-wheeler Tyres Swift,Two-wheeler,Delta Vehicles Pvt Ltd,Big,May,East,26,148.04,201.23
1148,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD,Medium,May,East,56,93.24,309.75
1149,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD,Medium,May,Central,24,101.07,133.32
1150,Two-wheeler Tyres Swift,Two-wheeler,echo motors ltd ,Medium,May,North,86,120.86,559.89
1151,Two-wheeler Tyres Swift,Two-wheeler, Echo Motors Ltd ,Medium,May,North,45,112.2,282.49
1152,Two-wheeler Tyres Swift,Two-wheeler, Echo Motors Ltd ,Medium,May,West,69,94.44,373.87
1153,Two-wheeler Tyres Swift,Two-wheeler,Foxtrot Auto Ltd ,Small,May,West,72,127.5,521.79
1154,Two-wheeler Tyres Swift,Two-wheeler,foxtrot auto ltd,Small,May,West,98,103.0,566.93
1155,Two-wheeler Tyres Swift,Two-wheeler,Foxtrot Auto Ltd,Small,May,Central,35,122.11,231.01
1156,Two-wheeler Tyres Swift,Two-wheeler,Foxtrot Auto Ltd,Small,May,South,52,104.44,291.82
1157,Two-wheeler Tyres Swift,Two-wheeler, GOLF MOTOR COMPANY,Small,May,South,98,97.27,523.53
1158,Two-wheeler Tyres Swift,Two-wheeler,golf motor company ,Small,May,North,45,127.95,314.98
1159,Two-wheeler Tyres Swift,Two-wheeler,Hotel Wheels Inc ,Medium,May,Central,84,135.69,635.94
1160,Two-wheeler Tyres Swift,Two-wheeler,HOTEL WHEELS INC,Medium,May,North,45,109.0,285.39
1161,Two-wheeler Tyres Swift,Two-wheeler,INDIA TYRES CO,Medium,May,East,48,115.25,329.56
1162,Two-wheeler Tyres Swift,Two-wheeler,india tyres co,Medium,May,South,97,94.86,529.17
1163,Two-wheeler Tyres Swift,Two-wheeler, JULIET AUTOMOTIVE PVT LTD ,Small,May,West,10,145.77,80.85
1164,Two-wheeler Tyres Swift,Two-wheeler,juliet automotive pvt ltd ,Small,May,North,47,141.57,334.75
1165,Two-wheeler Tyres Swift,Two-wheeler, JULIET AUTOMOTIVE PVT LTD ,Small,May,North,57,112.64,346.51
1166,Two-wheeler Tyres Swift,Two-wheeler,juliet automotive pvt ltd ,Small,May,North,26,124.35,188.04
1167,Two-wheeler Tyres Swift,Two-wheeler, Juliet Automotive Pvt Ltd,Small,May,West,100,91.36,460.08
1168,Two-wheeler Tyres Cruiser,Two-wheeler,alpha motors pvt ltd ,Big,May,West,28,115.51,191.46
1169,Two-wheeler Tyres Cruiser,Two-wheeler, ALPHA MOTORS PVT LTD,Big,May,Central,71,110.56,433.82
1170,Two-wheeler Tyres Cruiser,Two-wheeler,ALPHA MOTORS PVT LTD,Big,May,North,22,99.78,131.39
1171,Two-wheeler Tyres Cruiser,Two-wheeler, Bravo Auto Corp,Medium,May,Central,92,118.77,640.22
1172,Two-wheeler Tyres Cruiser,Two-wheeler,BRAVO AUTO CORP ,Medium,May,North,56,118.21,379.03
1173,Two-wheeler Tyres Cruiser,Two-wheeler,BRAVO AUTO CORP ,Medium,May,Central,83,98.35,453.32
1174,Two-wheeler Tyres Cruiser,Two-wheeler, bravo auto corp,Medium,May,East,35,100.47,194.4
1175,Two-wheeler Tyres Cruiser,Two-wheeler, Bravo Auto Corp,Medium,May,West,86,98.89,502.56
1176,Two-wheeler Tyres Cruiser,Two-wheeler,CHARLIE TRANSPORT LTD ,Big,May,Central,89,113.68,605.35
1177,Two-wheeler Tyres Cruiser,Two-wheeler,Charlie Transport Ltd ,Big,May,North,69,91.01,319.66
1178,Two-wheeler Tyres Cruiser,Two-wheeler, Charlie Transport Ltd ,Big,May,North,90,86.84,413.77
1179,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd ,Big,May,West,86,82.95,420.42
1180,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd,Big,May,South,81,148.83,716.71
1181,Two-wheeler Tyres Cruiser,Two-wheeler,delta vehicles pvt ltd,Big,May,North,55,116.41,343.51
1182,Two-wheeler Tyres Cruiser,Two-wheeler, Delta Vehicles Pvt Ltd,Big,May,West,57,83.12,281.1
1183,Two-wheeler Tyres Cruiser,Two-wheeler, ECHO MOTORS LTD ,Medium,May,North,61,109.26,362.4
1184,Two-wheeler Tyres Cruiser,Two-wheeler, ECHO MOTORS LTD ,Medium,May,North,25,94.52,124.33
1185,Two-wheeler Tyres Cruiser,Two-wheeler, ECHO MOTORS LTD,Medium,May,East,62,133.45,435.18
1186,Two-wheeler Tyres Cruiser,Two-wheeler, Foxtrot Auto Ltd,Small,May,East,56,114.16,360.17
1187,Two-wheeler Tyres Cruiser,Two-wheeler, foxtrot auto ltd,Small,May,South,25,109.55,147.91
1188,Two-wheeler Tyres Cruiser,Two-wheeler,Foxtrot Auto Ltd,Small,May,South,90,88.53,410.82
1189,Two-wheeler Tyres Cruiser,Two-wheeler, FOXTROT AUTO LTD ,Small,May,South,87,90.54,422.33
1190,Two-wheeler Tyres Cruiser,Two-wheeler, Foxtrot Auto Ltd,Small,May,West,62,86.42,278.48
1191,Two-wheeler Tyres Cruiser,Two-wheeler,Golf Motor Company,Small,May,North,55,95.25,312.87
1192,Two-wheeler Tyres Cruiser,Two-wheeler, golf motor company,Small,May,North,26,126.72,166.67
1193,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company,Small,May,North,93,134.75,727.07
1194,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company,Small,May,West,55,129.28,359.53
1195,Two-wheeler Tyres Cruiser,Two-wheeler, GOLF MOTOR COMPANY,Small,May,East,32,106.72,184.82
1196,Two-wheeler Tyres Cruiser,Two-wheeler,hotel wheels inc ,Medium,May,East,25,133.59,188.62
1197,Two-wheeler Tyres Cruiser,Two-wheeler, HOTEL WHEELS INC,Medium,May,Central,72,125.29,528.97
1198,Two-wheeler Tyres Cruiser,Two-wheeler, Hotel Wheels Inc ,Medium,May,South,69,149.92,541.73
1199,Two-wheeler Tyres Cruiser,Two-wheeler, hotel wheels inc ,Medium,May,Central,96,125.78,719.6
1200,Two-wheeler Tyres Cruiser,Two-wheeler, INDIA TYRES CO ,Medium,May,West,74,136.38,509.18
1201,Two-wheeler Tyres Cruiser,Two-wheeler, India Tyres Co ,Medium,May,South,10,125.74,71.94
1202,Two-wheeler Tyres Cruiser,Two-wheeler,INDIA TYRES CO ,Medium,May,West,44,82.84,208.42
1203,Two-wheeler Tyres Cruiser,Two-wheeler,India Tyres Co ,Medium,May,South,99,81.28,478.53
1204,Two-wheeler Tyres Cruiser,Two-wheeler, JULIET AUTOMOTIVE PVT LTD ,Small,May,North,68,142.22,554.86
1205,Two-wheeler Tyres Cruiser,Two-wheeler,JULIET AUTOMOTIVE PVT LTD,Small,May,West,40,121.8,243.92
1206,Two-wheeler Tyres Cruiser,Two-wheeler, JULIET AUTOMOTIVE PVT LTD,Small,May,West,73,86.98,357.99
1207,Two-wheeler Tyres Cruiser,Two-wheeler, Juliet Automotive Pvt Ltd,Small,May,West,23,94.61,113.53
1208,Car Tyres Rapid,Car,Alpha Motors Pvt Ltd,Big,June,North,29,156.75,241.62
1209,Car Tyres Rapid,Car, alpha motors pvt ltd,Big,June,North,34,145.31,259.52
1210,Car Tyres Rapid,Car,Bravo Auto Corp,Medium,June,East,63,130.43,451.77
1211,Car Tyres Rapid,Car,BRAVO AUTO CORP ,Medium,June,South,87,125.08,557.88
1212,Car Tyres Rapid,Car, Bravo Auto Corp,Medium,June,East,22,106.09,127.32
1213,Car Tyres Rapid,Car,bravo auto corp,Medium,June,North,45,134.99,355.17
1214,Car Tyres Rapid,Car,Charlie Transport Ltd,Big,June,Central,91,149.34,705.69
1215,Car Tyres Rapid,Car, CHARLIE TRANSPORT LTD,Big,June,West,54,125.54,402.57
1216,Car Tyres Rapid,Car, Charlie Transport Ltd ,Big,June,North,84,110.01,519.95
1217,Car Tyres Rapid,Car,Delta Vehicles Pvt Ltd ,Big,June,East,45,129.24,293.25
1218,Car Tyres Rapid,Car, DELTA VEHICLES PVT LTD ,Big,June,North,88,139.92,640.52
1219,Car Tyres Rapid,Car, Echo Motors Ltd,Medium,June,North,85,178.19,818.72
1220,Car Tyres Rapid,Car,foxtrot auto ltd,Small,June,South,82,178.6,766.02
1221,Car Tyres Rapid,Car, FOXTROT AUTO LTD,Small,June,East,70,117.18,448.44
1222,Car Tyres Rapid,Car,FOXTROT AUTO LTD ,Small,June,South,64,125.3,426.57
1223,Car Tyres Rapid,Car,GOLF MOTOR COMPANY ,Small,June,South,10,117.91,61.4
1224,Car Tyres Rapid,Car,golf motor company ,Small,June,East,55,130.92,427.06
1225,Car Tyres Rapid,Car,Golf Motor Company ,Small,June,North,41,128.55,274.32
1226,Car Tyres Rapid,Car, hotel wheels inc ,Medium,June,North,51,168.28,483.94
1227,Car Tyres Rapid,Car,HOTEL WHEELS INC ,Medium,June,East,74,111.13,421.27
1228,Car Tyres Rapid,Car, hotel wheels inc ,Medium,June,East,37,121.15,232.95
1229,Car Tyres Rapid,Car, INDIA TYRES CO,Medium,June,West,30,177.1,313.63
1230,Car Tyres Rapid,Car,india tyres co,Medium,June,Central,33,151.77,255.36
1231,Car Tyres Rapid,Car, Juliet Automotive Pvt Ltd ,Small,June,West,62,166.75,609.55
1232,Car Tyres Rapid,Car,juliet automotive pvt ltd,Small,June,North,42,109.98,264.82
1233,Car Tyres Gripper,Car, ALPHA MOTORS PVT LTD,Big,June,West,67,128.85,457.73
1234,Car Tyres Gripper,Car, ALPHA MOTORS PVT LTD ,Big,June,North,93,129.79,646.67
1235,Car Tyres Gripper,Car,Alpha Motors Pvt Ltd,Big,June,South,100,170.39,893.32
1236,Car Tyres Gripper,Car, alpha motors pvt ltd ,Big,June,East,55,103.21,334.27
1237,Car Tyres Gripper,Car, alpha motors pvt ltd ,Big,June,East,60,173.26,571.44
1238,Car Tyres Gripper,Car, BRAVO AUTO CORP,Medium,June,North,31,180.36,291.33
1239,Car Tyres Gripper,Car,Bravo Auto Corp ,Medium,June,East,72,168.83,693.69
1240,Car Tyres Gripper,Car, bravo auto corp ,Medium,June,East,80,192.67,875.97
1241,Car Tyres Gripper,Car, Charlie Transport Ltd,Big,June,South,43,184.04,441.94
1242,Car Tyres Gripper,Car, Charlie Transport Ltd ,Big,June,Central,59,101.56,346.37
1243,Car Tyres Gripper,Car, CHARLIE TRANSPORT LTD ,Big,June,North,29,110.89,163.01
1244,Car Tyres Gripper,Car,charlie transport ltd ,Big,June,West,81,106.23,497.97
1245,Car Tyres Gripper,Car,Charlie Transport Ltd ,Big,June,North,73,129.49,564.47
1246,Car Tyres Gripper,Car, Delta Vehicles Pvt Ltd ,Big,June,South,65,147.95,548.69
1247,Car Tyres Gripper,Car, Echo Motors Ltd ,Medium,June,North,14,178.02,128.79
1248,Car Tyres Gripper,Car,Foxtrot Auto Ltd ,Small,June,West,68,154.39,589.02
1249,Car Tyres Gripper,Car, golf motor company ,Small,June,West,18,176.73,167.91
1250,Car Tyres Gripper,Car, GOLF MOTOR COMPANY ,Small,June,West,18,170.46,164.51
1251,Car Tyres Gripper,Car,golf motor company,Small,June,East,54,127.76,377.61
1252,Car Tyres Gripper,Car,GOLF MOTOR COMPANY,Small,June,West,82,184.75,904.88
1253,Car Tyres Gripper,Car, GOLF MOTOR COMPANY,Small,June,West,51,185.21,519.79
1254,Car Tyres Gripper,Car,HOTEL WHEELS INC ,Medium,June,West,66,151.1,502.21
1255,Car Tyres Gripper,Car, HOTEL WHEELS INC,Medium,June,West,97,178.35,894.35
1256,Car Tyres Gripper,Car, INDIA TYRES CO ,Medium,June,South,24,175.02,230.27
1257,Car Tyres Gripper,Car,INDIA TYRES CO,Medium,June,West,36,154.92,318.73
1258,Car Tyres Gripper,Car,India Tyres Co ,Medium,June,West,46,109.59,261.13
1259,Car Tyres Gripper,Car, india tyres co,Medium,June,West,60,191.01,662.85
1260,Car Tyres Gripper,Car,JULIET AUTOMOTIVE PVT LTD ,Small,June,East,43,118.69,280.22
1261,Car Tyres Gripper,Car,JULIET AUTOMOTIVE PVT LTD ,Small,June,Central,61,153.94,509.94
1262,Car Tyres Gripper,Car,Juliet Automotive Pvt Ltd,Small,June,Central,68,111.87,401.13
1263,Car Tyres Gripper,Car,JULIET AUTOMOTIVE PVT LTD,Small,June,East,12,141.28,96.14
1264,Car Tyres Gripper,Car, JULIET AUTOMOTIVE PVT LTD ,Small,June,North,73,103.52,406.33
1265,Truck Tyres HeavyDuty,Truck, alpha motors pvt ltd,Big,June,South,55,286.01,979.74
1266,Truck Tyres HeavyDuty,Truck,Bravo Auto Corp ,Medium,June,East,43,375.46,1037.66
1267,Truck Tyres HeavyDuty,Truck,Charlie Transport Ltd ,Big,June,North,47,317.08,1024.44
1268,Truck Tyres HeavyDuty,Truck, DELTA VEHICLES PVT LTD,Big,June,Central,24,371.31,620.27
1269,Truck Tyres HeavyDuty,Truck,Delta Vehicles Pvt Ltd ,Big,June,Central,26,241.19,400.06
1270,Truck Tyres HeavyDuty,Truck,Delta Vehicles Pvt Ltd ,Big,June,East,44,378.92,1014.32
1271,Truck Tyres HeavyDuty,Truck, ECHO MOTORS LTD ,Medium,June,Central,68,205.33,858.79
1272,Truck Tyres HeavyDuty,Truck,Echo Motors Ltd ,Medium,June,Central,90,227.95,1267.98
1273,Truck Tyres HeavyDuty,Truck,ECHO MOTORS LTD ,Medium,June,West,33,285.2,631.45
1274,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd,Small,June,Central,25,324.4,509.93
1275,Truck Tyres HeavyDuty,Truck,Foxtrot Auto Ltd ,Small,June,East,29,377.28,701.03
1276,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd ,Small,June,Central,84,250.9,1327.11
1277,Truck Tyres HeavyDuty,Truck, GOLF MOTOR COMPANY ,Small,June,South,90,205.14,1141.45
1278,Truck Tyres HeavyDuty,Truck, Golf Motor Company ,Small,June,North,65,255.9,1127.98
1279,Truck Tyres HeavyDuty,Truck, golf motor company,Small,June,North,94,250.98,1519.39
1280,Truck Tyres HeavyDuty,Truck,HOTEL WHEELS INC,Medium,June,East,59,308.87,1231.63
1281,Truck Tyres HeavyDuty,Truck, HOTEL WHEELS INC,Medium,June,Central,53,346.92,1145.33
1282,Truck Tyres HeavyDuty,Truck,HOTEL WHEELS INC,Medium,June,Central,44,378.09,1119.13
1283,Truck Tyres HeavyDuty,Truck, hotel wheels inc ,Medium,June,Central,93,373.79,2326.0
1284,Truck Tyres HeavyDuty,Truck,india tyres co ,Medium,June,South,84,385.71,2015.83
1285,Truck Tyres HeavyDuty,Truck, JULIET AUTOMOTIVE PVT LTD ,Small,June,Central,76,264.67,1237.26
1286,Truck Tyres HeavyDuty,Truck, juliet automotive pvt ltd,Small,June,South,93,398.5,2443.42
1287,Truck Tyres HeavyDuty,Truck, juliet automotive pvt ltd,Small,June,West,51,203.92,707.52
1288,Truck Tyres HeavyDuty,Truck, juliet automotive pvt ltd,Small,June,West,60,286.11,1131.51
1289,Truck Tyres LongHaul,Truck,Alpha Motors Pvt Ltd ,Big,June,Central,18,336.42,363.34
1290,Truck Tyres LongHaul,Truck,Alpha Motors Pvt Ltd,Big,June,Central,36,281.21,632.84
1291,Truck Tyres LongHaul,Truck,alpha motors pvt ltd ,Big,June,South,52,287.12,1005.7
1292,Truck Tyres LongHaul,Truck, bravo auto corp,Medium,June,West,40,292.17,720.61
1293,Truck Tyres LongHaul,Truck, Bravo Auto Corp,Medium,June,Central,31,303.72,627.83
1294,Truck Tyres LongHaul,Truck,Charlie Transport Ltd,Big,June,Central,28,321.68,580.76
1295,Truck Tyres LongHaul,Truck,CHARLIE TRANSPORT LTD,Big,June,South,50,313.46,951.58
1296,Truck Tyres LongHaul,Truck, CHARLIE TRANSPORT LTD ,Big,June,South,38,203.26,494.95
1297,Truck Tyres LongHaul,Truck, CHARLIE TRANSPORT LTD ,Big,June,North,51,287.76,1022.82
1298,Truck Tyres LongHaul,Truck,Delta Vehicles Pvt Ltd,Big,June,South,11,256.27,195.57
1299,Truck Tyres LongHaul,Truck, Delta Vehicles Pvt Ltd,Big,June,East,30,263.84,488.91
1300,Truck Tyres LongHaul,Truck, DELTA VEHICLES PVT LTD,Big,June,West,67,317.27,1398.07
1301,Truck Tyres LongHaul,Truck,Delta Vehicles Pvt Ltd,Big,June,West,49,268.95,797.82
1302,Truck Tyres LongHaul,Truck,Echo Motors Ltd ,Medium,June,North,16,367.93,384.55
1303,Truck Tyres LongHaul,Truck, echo motors ltd,Medium,June,South,69,305.29,1462.83
1304,Truck Tyres LongHaul,Truck, echo motors ltd ,Medium,June,North,29,221.16,424.38
1305,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD ,Medium,June,Central,68,270.97,1236.08
1306,Truck Tyres LongHaul,Truck,echo motors ltd,Medium,June,South,50,245.01,766.94
1307,Truck Tyres LongHaul,Truck,FOXTROT AUTO LTD ,Small,June,West,41,379.2,1002.78
1308,Truck Tyres LongHaul,Truck,FOXTROT AUTO LTD ,Small,June,Central,44,387.96,1180.22
1309,Truck Tyres LongHaul,Truck,foxtrot auto ltd ,Small,June,West,48,217.38,675.05
1310,Truck Tyres LongHaul,Truck, Foxtrot Auto Ltd ,Small,June,North,11,314.73,215.31
1311,Truck Tyres LongHaul,Truck,golf motor company,Small,June,Central,20,286.28,390.97
1312,Truck Tyres LongHaul,Truck,GOLF MOTOR COMPANY ,Small,June,North,15,283.7,280.72
1313,Truck Tyres LongHaul,Truck,GOLF MOTOR COMPANY ,Small,June,West,84,339.37,1753.42
1314,Truck Tyres LongHaul,Truck, Golf Motor Company ,Small,June,Central,70,392.32,1817.61
1315,Truck Tyres LongHaul,Truck,golf motor company ,Small,June,West,43,256.75,751.31
1316,Truck Tyres LongHaul,Truck, HOTEL WHEELS INC,Medium,June,West,21,370.64,473.0
1317,Truck Tyres LongHaul,Truck, Hotel Wheels Inc ,Medium,June,South,44,342.79,946.12
1318,Truck Tyres LongHaul,Truck,india tyres co,Medium,June,East,65,238.97,1067.46
1319,Truck Tyres LongHaul,Truck,india tyres co,Medium,June,West,50,372.36,1151.91
1320,Truck Tyres LongHaul,Truck, India Tyres Co ,Medium,June,North,83,299.7,1666.8
1321,Truck Tyres LongHaul,Truck,india tyres co ,Medium,June,East,81,397.84,2153.19
1322,Truck Tyres LongHaul,Truck,JULIET AUTOMOTIVE PVT LTD ,Small,June,East,88,303.57,1760.84
1323,Cycle Tyres Speedster,Cycle,ALPHA MOTORS PVT LTD,Big,June,South,39,58.76,145.51
1324,Cycle Tyres Speedster,Cycle,alpha motors pvt ltd ,Big,June,East,10,70.92,39.9
1325,Cycle Tyres Speedster,Cycle,alpha motors pvt ltd,Big,June,South,82,80.73,401.39
1326,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,June,South,83,86.97,464.72
1327,Cycle Tyres Speedster,Cycle, bravo auto corp ,Medium,June,East,16,55.38,60.62
1328,Cycle Tyres Speedster,Cycle, BRAVO AUTO CORP ,Medium,June,Central,58,58.06,230.97
1329,Cycle Tyres Speedster,Cycle, Bravo Auto Corp,Medium,June,West,86,81.52,454.25
1330,Cycle Tyres Speedster,Cycle,bravo auto corp,Medium,June,North,92,75.88,469.81
1331,Cycle Tyres Speedster,Cycle, CHARLIE TRANSPORT LTD,Big,June,Central,47,56.11,173.33
1332,Cycle Tyres Speedster,Cycle,DELTA VEHICLES PVT LTD ,Big,June,West,50,76.05,211.46
1333,Cycle Tyres Speedster,Cycle, Delta Vehicles Pvt Ltd,Big,June,East,46,63.98,155.92
1334,Cycle Tyres Speedster,Cycle, DELTA VEHICLES PVT LTD ,Big,June,West,68,67.94,235.87
1335,Cycle Tyres Speedster,Cycle, delta vehicles pvt ltd,Big,June,North,69,54.35,249.54
1336,Cycle Tyres Speedster,Cycle,echo motors ltd ,Medium,June,West,57,65.27,195.16
1337,Cycle Tyres Speedster,Cycle,foxtrot auto ltd,Small,June,Central,73,85.46,397.77
1338,Cycle Tyres Speedster,Cycle, golf motor company,Small,June,West,76,50.44,255.81
1339,Cycle Tyres Speedster,Cycle,golf motor company,Small,June,North,21,50.5,72.63
1340,Cycle Tyres Speedster,Cycle,HOTEL WHEELS INC,Medium,June,Central,43,59.65,129.88
1341,Cycle Tyres Speedster,Cycle, INDIA TYRES CO ,Medium,June,East,15,71.19,55.06
1342,Cycle Tyres Speedster,Cycle, india tyres co,Medium,June,Central,74,93.92,474.09
1343,Cycle Tyres Speedster,Cycle,Juliet Automotive Pvt Ltd ,Small,June,North,96,90.96,598.12
1344,Cycle Tyres Speedster,Cycle, juliet automotive pvt ltd,Small,June,South,33,80.4,177.64
1345,Cycle Tyres Speedster,Cycle, Juliet Automotive Pvt Ltd,Small,June,North,90,83.58,457.97
1346,Cycle Tyres Speedster,Cycle, juliet automotive pvt ltd,Small,June,West,51,72.92,255.81
1347,Cycle Tyres Rider,Cycle,Alpha Motors Pvt Ltd,Big,June,South,90,58.02,348.34
1348,Cycle Tyres Rider,Cycle,ALPHA MOTORS PVT LTD ,Big,June,East,62,53.53,223.07
1349,Cycle Tyres Rider,Cycle,alpha motors pvt ltd,Big,June,South,59,93.99,368.5
1350,Cycle Tyres Rider,Cycle,alpha motors pvt ltd ,Big,June,South,92,77.25,437.16
1351,Cycle Tyres Rider,Cycle, BRAVO AUTO CORP,Medium,June,Central,77,71.99,290.21
1352,Cycle Tyres Rider,Cycle, BRAVO AUTO CORP,Medium,June,North,100,97.98,669.09
1353,Cycle Tyres Rider,Cycle,BRAVO AUTO CORP ,Medium,June,West,15,71.19,72.03
1354,Cycle Tyres Rider,Cycle,Bravo Auto Corp ,Medium,June,Central,26,60.35,86.57
1355,Cycle Tyres Rider,Cycle,Bravo Auto Corp,Medium,June,East,73,75.47,375.81
1356,Cycle Tyres Rider,Cycle,Charlie Transport Ltd ,Big,June,Central,46,96.57,293.2
1357,Cycle Tyres Rider,Cycle, Charlie Transport Ltd,Big,June,East,92,61.85,366.06
1358,Cycle Tyres Rider,Cycle,CHARLIE TRANSPORT LTD,Big,June,Central,42,99.16,254.81
